id,time,position,rotation,pointer
3618618864,UTC-2023-07-12 04:24:00.899,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1081887344,UTC-2023-07-12 04:24:01.100,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3693749016,UTC-2023-07-12 04:24:01.309,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2637870528,UTC-2023-07-12 04:24:01.512,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
687098856,UTC-2023-07-12 04:24:01.727,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
839417536,UTC-2023-07-12 04:24:01.936,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3598645216,UTC-2023-07-12 04:24:02.134,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1769567520,UTC-2023-07-12 04:24:02.336,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3354412872,UTC-2023-07-12 04:24:02.538,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2354260736,UTC-2023-07-12 04:24:02.739,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1897542184,UTC-2023-07-12 04:24:02.939,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3208625552,UTC-2023-07-12 04:24:03.141,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3445680080,UTC-2023-07-12 04:24:03.347,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1195944744,UTC-2023-07-12 04:24:03.550,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2065852808,UTC-2023-07-12 04:24:03.751,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
999777224,UTC-2023-07-12 04:24:03.954,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3003564888,UTC-2023-07-12 04:24:04.160,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2207995320,UTC-2023-07-12 04:24:04.366,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3441058864,UTC-2023-07-12 04:24:04.565,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
4100652400,UTC-2023-07-12 04:24:04.768,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2262180128,UTC-2023-07-12 04:24:04.975,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3146623952,UTC-2023-07-12 04:24:05.176,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3002763080,UTC-2023-07-12 04:24:05.391,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
4232871032,UTC-2023-07-12 04:24:05.595,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2841603992,UTC-2023-07-12 04:24:05.799,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2237884224,UTC-2023-07-12 04:24:06.010,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2714289144,UTC-2023-07-12 04:24:06.213,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1713160600,UTC-2023-07-12 04:24:06.413,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3720880264,UTC-2023-07-12 04:24:06.628,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1547132744,UTC-2023-07-12 04:24:06.840,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1776428832,UTC-2023-07-12 04:24:07.043,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3530835048,UTC-2023-07-12 04:24:07.248,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
862751120,UTC-2023-07-12 04:24:07.453,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
842536952,UTC-2023-07-12 04:24:07.660,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2496997056,UTC-2023-07-12 04:24:07.872,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3001105200,UTC-2023-07-12 04:24:08.075,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3067263016,UTC-2023-07-12 04:24:08.290,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
600067144,UTC-2023-07-12 04:24:08.491,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3658126560,UTC-2023-07-12 04:24:08.728,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
94114776,UTC-2023-07-12 04:24:08.931,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1593340248,UTC-2023-07-12 04:24:09.144,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2105397024,UTC-2023-07-12 04:24:09.348,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
940140616,UTC-2023-07-12 04:24:09.556,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2490574376,UTC-2023-07-12 04:24:09.758,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1052176160,UTC-2023-07-12 04:24:09.964,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
4239402392,UTC-2023-07-12 04:24:10.184,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3158565152,UTC-2023-07-12 04:24:10.387,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2500813432,UTC-2023-07-12 04:24:10.597,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2743884704,UTC-2023-07-12 04:24:10.811,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
579676872,UTC-2023-07-12 04:24:11.016,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2435879576,UTC-2023-07-12 04:24:11.223,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
28362984,UTC-2023-07-12 04:24:11.434,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2744000328,UTC-2023-07-12 04:24:11.635,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
103493136,UTC-2023-07-12 04:24:11.842,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2987765440,UTC-2023-07-12 04:24:12.043,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
4250675216,UTC-2023-07-12 04:24:12.247,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3937632872,UTC-2023-07-12 04:24:12.446,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2222024208,UTC-2023-07-12 04:24:12.654,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3671030896,UTC-2023-07-12 04:24:12.863,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1593340248,UTC-2023-07-12 04:24:13.074,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
695974192,UTC-2023-07-12 04:24:13.287,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
222089440,UTC-2023-07-12 04:24:13.498,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3221965312,UTC-2023-07-12 04:24:13.700,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2111928384,UTC-2023-07-12 04:24:13.900,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3828799056,UTC-2023-07-12 04:24:14.107,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
865379968,UTC-2023-07-12 04:24:14.318,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3249265008,UTC-2023-07-12 04:24:14.527,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1334577496,UTC-2023-07-12 04:24:14.973,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1312537000,UTC-2023-07-12 04:24:15.159,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3077765928,UTC-2023-07-12 04:24:15.360,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3598645216,UTC-2023-07-12 04:24:16.012,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
483593544,UTC-2023-07-12 04:24:16.215,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
4291046104,UTC-2023-07-12 04:24:16.626,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
560135616,UTC-2023-07-12 04:24:16.833,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2417872016,UTC-2023-07-12 04:24:17.037,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
589731176,UTC-2023-07-12 04:24:17.447,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1071717416,UTC-2023-07-12 04:24:17.653,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
821544312,UTC-2023-07-12 04:24:18.081,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
913109488,UTC-2023-07-12 04:24:18.496,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1881013968,UTC-2023-07-12 04:24:18.704,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
635938680,UTC-2023-07-12 04:24:19.317,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
4043053240,UTC-2023-07-12 04:24:19.525,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1546512568,UTC-2023-07-12 04:24:19.728,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3737584672,UTC-2023-07-12 04:24:19.936,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
114315848,UTC-2023-07-12 04:24:20.149,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2983350720,UTC-2023-07-12 04:24:20.361,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2775622368,UTC-2023-07-12 04:24:21.641,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2429879048,UTC-2023-07-12 04:24:22.282,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
97070456,UTC-2023-07-12 04:24:23.326,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2503914136,UTC-2023-07-12 04:24:23.519,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
68297632,UTC-2023-07-12 04:24:26.189,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2429879048,UTC-2023-07-12 04:24:26.440,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3255453232,UTC-2023-07-12 04:24:26.846,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3777023328,UTC-2023-07-12 04:24:27.279,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2248928120,UTC-2023-07-12 04:24:28.356,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
829081568,UTC-2023-07-12 04:24:29.410,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3206241936,UTC-2023-07-12 04:24:30.458,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2197680192,UTC-2023-07-12 04:24:31.547,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
4043053240,UTC-2023-07-12 04:24:31.758,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2376242968,UTC-2023-07-12 04:24:31.972,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
423135880,UTC-2023-07-12 04:24:32.388,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
477893568,UTC-2023-07-12 04:24:32.601,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3724244912,UTC-2023-07-12 04:24:32.812,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
4193326816,UTC-2023-07-12 04:24:33.014,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3212531184,UTC-2023-07-12 04:24:33.230,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1314772384,UTC-2023-07-12 04:24:33.444,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3466466224,UTC-2023-07-12 04:24:33.658,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2801233104,UTC-2023-07-12 04:24:33.870,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3432542880,UTC-2023-07-12 04:24:34.926,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
798931752,UTC-2023-07-12 04:24:35.127,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
4892760,UTC-2023-07-12 04:24:35.329,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2588913840,UTC-2023-07-12 04:24:36.024,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2854943752,UTC-2023-07-12 04:24:36.224,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2474833192,UTC-2023-07-12 04:24:36.905,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1820152688,UTC-2023-07-12 04:24:38.393,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2230967144,UTC-2023-07-12 04:24:38.603,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2159182928,UTC-2023-07-12 04:24:39.012,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3347701472,UTC-2023-07-12 04:24:39.217,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2429879048,UTC-2023-07-12 04:24:39.644,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
953480376,UTC-2023-07-12 04:24:41.108,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2030588176,UTC-2023-07-12 04:24:41.764,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
799688568,UTC-2023-07-12 04:24:42.175,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3446745744,UTC-2023-07-12 04:24:42.382,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2790260656,UTC-2023-07-12 04:24:42.792,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1756227760,UTC-2023-07-12 04:24:42.999,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
235429200,UTC-2023-07-12 04:24:43.434,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
959757944,UTC-2023-07-12 04:24:44.484,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3798653952,UTC-2023-07-12 04:24:45.363,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3507013304,UTC-2023-07-12 04:24:46.007,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
794445584,UTC-2023-07-12 04:24:46.408,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1516877368,UTC-2023-07-12 04:24:46.610,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3899997208,UTC-2023-07-12 04:24:47.221,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1709123040,UTC-2023-07-12 04:24:47.422,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3641506056,UTC-2023-07-12 04:24:48.774,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3399314104,UTC-2023-07-12 04:24:49.848,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
743923480,UTC-2023-07-12 04:24:51.392,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
326986720,UTC-2023-07-12 04:24:51.805,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2435879576,UTC-2023-07-12 04:24:52.011,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3467738384,UTC-2023-07-12 04:24:52.632,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3129911072,UTC-2023-07-12 04:24:53.053,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2235126480,UTC-2023-07-12 04:24:53.876,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
157237896,UTC-2023-07-12 04:24:54.287,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1192830768,UTC-2023-07-12 04:24:54.487,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
347464744,UTC-2023-07-12 04:24:54.690,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
4176266176,UTC-2023-07-12 04:24:54.892,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
1566829176,UTC-2023-07-12 04:24:55.303,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
2311559872,UTC-2023-07-12 04:24:55.511,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
3201708472,UTC-2023-07-12 04:24:55.938,(-3.52, 3.24, -7.80),(0.21644, 0.00000, 0.00000, 0.97630),(0.00, -0.42, 0.91),
